event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
167,1.3274695163462291,1.3269125901152492,0.002286580983113243,0.034578854381769074,0.036865435364882314,0.32078006497173583,0.13466834931749677
168,1.317844449383083,1.2961573988751605,0.0022129221683824846,0.027519571157007136,0.02973249332538962,0.18651851039985423,0.11177290347419931
169,1.3570280418475766,1.3021413273056581,0.0023251443313890828,0.019772751845803363,0.022097896177192447,0.040775141554763916,0.0666525189432934
170,1.3202412830840693,1.2203062449901536,0.0021663164306742525,0.04899992287734115,0.05116623930801541,0.5908929431882418,0.16639814579252454
171,1.3405724111913566,1.2616355589354338,0.00224517264169442,0.05353119112834317,0.055776363770037585,0.6775643618422824,0.17452438074022647
172,1.3593724631260884,1.314563847148405,0.0023449500756633503,0.01848171224009983,0.02082666231576318,0.016587828927856152,0.04926420980053321
173,1.3205546290455186,1.2891593833033839,0.002209600955908151,0.04475995832397437,0.04696955927988252,0.512093058299281,0.15832308500653394
174,1.4168242352558706,1.3415896490363508,0.0025598117500336675,0.02938006153179435,0.03193987328182802,0.22649577519793795,0.11947049303744621
175,1.3704757482038763,1.1954743356647506,0.0024262737026504643,0.05185644478642291,0.05428271848907337,0.6451727904094499,0.17156913612179836
176,1.3407375840523743,1.2908650588627304,0.002265691283657747,0.026861686014847355,0.029127377298505102,0.17436642900499144,0.10922365516129383
177,1.3002275786800956,1.265122879707116,0.002129552879104822,0.05428237011217115,0.056411922991275974,0.690937738102466,0.17571837626964326
178,1.3219091623242587,1.2713318998806598,0.002193302270930847,0.03813893566531157,0.04033223793624242,0.3867353463005374,0.1436492063289382
179,1.539382282897131,1.3465754190711257,0.003239264038348373,0.06488914146351876,0.06812840550186713,0.9367299887367345,0.19546220329420785
180,1.340033399344336,1.3390441824525294,0.002335717562747038,0.024862505695803012,0.02719822325855005,0.13752094414599325,0.10070924132745235
181,1.417726558362569,1.3187747473410683,0.0025552918577813415,0.03546955024653955,0.03802484210432089,0.3410663510502585,0.13754746101728474
182,1.3269125330777398,1.1933825152580724,0.0022067859183043767,0.023694710314590653,0.02590149623289503,0.11347352124058907,0.09431753463605999
183,1.5332527385868389,1.1870685088398831,0.004092315103676248,0.06625359490169082,0.07034591000536707,0.9246936182785628,0.1945772979398855
184,1.5308426389710568,1.3483280924534726,0.003170905981161168,0.06200136887768445,0.06517227485884561,0.877339353380981,0.1910236611080613
185,1.344364454650622,1.3103805984216663,0.0022979713044205346,0.03125651185224083,0.03355448315666136,0.2579416277151556,0.1249283361756323
186,1.3582112824474217,1.2312817733055494,0.00231748399569454,0.05261627163806043,0.05493375563375497,0.659984046034179,0.17293184140930112
187,1.598616889757611,1.1806490359371364,0.0055034867582302175,0.06022980533539031,0.06573329209362053,0.8172222002012158,0.18633355079992267
188,1.3530726852267065,1.1822711448950718,0.002351716255002939,0.04711104334753383,0.04946275960253677,0.5552008115994623,0.16283127899768057
189,1.3924896274126706,1.322520517610298,0.0024584520236599744,0.045466822909195584,0.04792527493285556,0.5296505783560065,0.16018735303407713
190,1.339934081593453,1.209885504426873,0.002251994193878759,0.030490532605300776,0.032742526799179536,0.24185229090045168,0.12219295547189214
191,1.387486588069848,1.2440766061500352,0.0024487027099447762,0.022562168856096364,0.02501087156604114,0.09310276780589921,0.08817243335698355
192,1.4144514947104054,1.2189306645790168,0.0026488932774225084,0.06510272781768123,0.06775162109510374,0.8972157579533268,0.19252961505469157
193,1.34496615190811,1.2522990395163036,0.00225851084446868,0.06534023247683962,0.0675987433213083,0.9004180571633305,0.19277026925406243
194,1.3716407636592758,1.1780501991139842,0.002470657193984807,0.05123071451651516,0.05370137171049997,0.6331014572732679,0.17044376354083404
195,1.3322386162040518,1.2949555456361503,0.0022467098371301464,0.035578934190358576,0.037825644027488725,0.3390297910487007,0.13726347004395908
196,1.3266319606339347,1.1775792665339757,0.0022217830741718663,0.036202471780587595,0.03842425485475946,0.3492095746126609,0.1386722565648593
197,1.5300618043857654,1.368092692033814,0.003133114276300364,0.05386938168508161,0.057002495961381974,0.7259556788702394,0.17877705061226223
198,1.4361429528646,1.2207651412967124,0.0027975786216713197,0.06503892131175655,0.06783649993342787,0.8971102599525771,0.192521678088282
199,1.4705122126767616,1.3004030977971728,0.0028473631388319597,0.06395531881447857,0.06680268195331053,0.8870864242651173,0.1917648122883442
200,1.5926629043814073,1.388820562765979,0.0035696907016670126,0.05380511461067623,0.05737480531234324,0.7798755458576239,0.18330931608603265
201,1.3405538186323243,1.3292281159522705,0.0023180787501679073,0.05152607488157368,0.05384415363174159,0.6420316461542878,0.1712775908113095
202,1.3425473095707432,1.298569024503347,0.0022788892420367757,0.022080580293937023,0.024359469535973798,0.08413996499504883,0.08518940885099668
203,1.3327715432114606,1.2443267758099976,0.00221335057921206,0.026225190998131982,0.028438541577344042,0.16162871409461377,0.10642498740721683
204,1.5829956403616474,1.2465804973951313,0.004274629582751389,0.06393945934126366,0.06821408892401505,0.8985541885270792,0.19263026523757396
205,1.3340666083515293,1.3308378019433726,0.002307396058980069,0.04965659209090104,0.05196398814988111,0.6064290596595899,0.167907970125339
206,1.4184762339175034,1.327480141394912,0.002560093216455644,0.017999268147551237,0.020559361364006882,0.009197051616629648,0.04047936789514742
207,1.3323617955526248,1.3320781893608384,0.0023063715013019455,0.022975366272770234,0.02528173777407218,0.1014715428660321,0.09079342494300127
208,1.3317309752236461,1.3050236885162063,0.002258831387119155,0.052731844122907816,0.05499067551002697,0.6635017691080558,0.17325263225614304
209,1.3499691326622039,1.3234283245796254,0.0023309142793632434,0.017873410194107927,0.02020432447347117,0.005061583846218687,0.03325382615099394
210,1.3290966160133633,1.2809534591937666,0.0022228465506225524,0.02616140807157791,0.028384254622200462,0.16080805141749865,0.10623984984393735
211,1.2899448095667558,1.175637009076204,0.0020640751821415257,0.04680079056333615,0.04886486574547767,0.5487337893665861,0.16216951885927103
212,1.65134729161597,1.3061971721282566,0.004802209070861342,0.05049478740494144,0.05529699647580278,0.6918951976926933,0.1758032951575521
213,1.4089825739713988,1.347805065379663,0.002536478245304311,0.051717792115235514,0.05425427036053983,0.6519612595026005,0.17219614200539524
214,1.3383018233500834,1.2055787650129914,0.0022477229587498197,0.029561121174328443,0.03180884413307826,0.22426930946055978,0.11906599125201532
215,1.5312768522566138,1.339401271613373,0.0031937114082195893,0.05369100556697056,0.05688471697519015,0.7121792213475359,0.17758512198804796
216,1.3454715480627726,1.2122427590513547,0.0022751290241480016,0.030242656553101776,0.032517785577249776,0.23724908749680007,0.12138887563021039
217,1.325519964067914,1.299315197963001,0.00223561155375275,0.03486029151685123,0.03709590307060398,0.3253996981592677,0.1353340379924039
218,1.4155564081546939,1.185135876908147,0.0027608354473025493,0.05718334894050271,0.059944184387805265,0.7464914051180241,0.1805275083364714
219,1.3505663321926076,1.2770964434271281,0.0022862149149951104,0.05201410132592674,0.054300316240921846,0.6496328990472147,0.17198155555384617
220,1.356602465512764,1.198506164852894,0.0023448985389787308,0.06268191995114682,0.06502681849012555,0.8492234104941779,0.18885625686991728
221,1.3808664097936463,1.2503685963021351,0.0024105149660526037,0.0524302257197788,0.054840740685831404,0.6576128923003434,0.17271499737689186
222,1.3723922431087463,1.3328770483666765,0.0024044857842821766,0.04753580128361436,0.049940287067896535,0.5683086033354716,0.1641576864338969
223,1.3668169898053295,1.358660242807767,0.0024320928621569156,0.022479148770495543,0.02491124163265246,0.09367476782809248,0.0883563428548824
224,1.4010662330646575,1.3247653016854437,0.0024908866370829245,0.036904541555403333,0.03939542819248626,0.3677158030594335,0.14116736635621685
225,1.3287088599346086,1.2210069412824178,0.0021984783646573683,0.03172836912675118,0.03392684749140855,0.26520236768172545,0.1261268011969979
226,1.3199590655274254,1.26382213811042,0.002181224109454344,0.030584782705639465,0.03276600681509381,0.24398964337908358,0.12256295177233212
227,1.1996281634659085,1.1647139639061743,0.0017948882940063981,0.06934429375684334,0.07113918205084974,0.9730105547524456,0.19808702289293842
228,1.4180457105611775,1.2851809031108061,0.0025669442496935183,0.03830360158626885,0.04087054583596237,0.3930977246667604,0.14446194235865625
229,1.6320103500483247,1.4010202516603167,0.0039019904828234446,0.05588355142270962,0.05978554190553306,0.8920465551771133,0.1921400046882151
230,1.3338656720135638,1.3003888538729453,0.0022578597201258184,0.05102428292587423,0.05328214264600005,0.6311386259972629,0.170259491554338
231,1.4090260684955607,1.3789286565378696,0.002576797106990187,0.058985648194232854,0.06156244530122304,0.7948113035416484,0.1845295208278944
232,1.3559547262915728,1.295449074090731,0.00231617695338528,0.04419786146693792,0.0465140384203232,0.5026370931051921,0.15730213337337542
233,1.3221322788807175,1.3172171654282023,0.002257304568112068,0.04814644115559117,0.050403745723703236,0.5769038846263591,0.16501693029520142
234,1.3453548533140653,1.1831723523501643,0.0023084162154947386,0.04379145218783888,0.04609986840333362,0.4925176938188639,0.15619589891077285
235,1.3956755484697811,1.35637030932917,0.002503522599967946,0.02775866315538806,0.030262185755356004,0.1952429877980445,0.11353758522427941
236,1.6382779784140271,1.193205505745161,0.006336126558430648,0.05477670608176381,0.06111283264019446,0.7224521152615053,0.1784752918313671
237,1.3747775838656573,1.3370289718998591,0.0024168136770226184,0.03236197113035875,0.03477878480738136,0.2807723624408558,0.1286273893897375
238,1.3633273027943003,1.3318507972472948,0.0023782056775828804,0.018867853375149225,0.021246059052732105,0.02431596643145384,0.05600246694951297
239,1.3442736214131739,1.3279606264220725,0.0023241881482965474,0.05170170706988771,0.05402589521818426,0.6454722959071678,0.17159688615384208
240,1.3552050218927072,1.169401698936438,0.0023893729939307913,0.027068057908527402,0.029457430902458195,0.17711067940704894,0.10980914908046212
241,1.5649901253455363,1.2388133725457853,0.004074073204639956,0.06643715143657442,0.07051122464121437,0.9404585843529143,0.19573487511993315
242,1.2859110328618715,1.228409268176819,0.0020557187216526237,0.06826975377839908,0.07032547250005171,0.9539285770025874,0.19671430566852927
243,1.7190205430172363,1.2536354659425948,0.007448717158040536,0.060780010264441936,0.06822872742248247,0.9148643902204485,0.19384926900428015
244,1.3886769615680483,1.182787114158598,0.002570584039768379,0.03727810785966838,0.03984869189943676,0.3701587002554444,0.1414906689086268
245,1.4036090339880762,1.3045951362331623,0.0024948089822152634,0.01838504343969995,0.020879852421915215,0.015456616528867428,0.04811468148433564
246,1.3633692104383137,1.3039885825852178,0.002346783085697879,0.06665752546663596,0.06900430855233385,0.9283185625877254,0.1948445600050437
247,1.3433945856878076,1.2394363207710861,0.0022530323298975124,0.04034365362414928,0.042596685954046795,0.42818414831731433,0.14879919014593218
248,1.4811309320700232,1.2632151944393135,0.0030129076847287386,0.06832233557157352,0.07133524325630226,0.9666548190436696,0.19763169963039046
249,1.4355896095904472,1.276272660531257,0.002671284907901888,0.06834621527602684,0.07101750018392873,0.9636199770892528,0.19741362148039213
250,1.6125754132923937,1.3161545266737604,0.00412360987493309,0.05947573484424691,0.06359934471918,0.8530094554673601,0.18915072472966138
251,1.3376029816126882,1.2940766512010893,0.002260213347779479,0.03321499601415694,0.03547520936193642,0.2944488920695857,0.1307512924390698
